Provider,Storage_Needs,Supports_Encryption,CPU_Speed,Price_Per_Hour,Service_Model_Score,Activity_Field
Private Cloud,1487.9,1,4.8,3.5,4,Development
Azure,1053.5,1,5.0,3.1,5,Bank
Azure,1374.5,1,3.3,3.5,5,IT
AWS,2000.0,1,5.0,3.2,4,Other
AWS,2000.0,1,3.0,1.3,5,Telecom
AWS,2000.0,1,5.0,3.5,5,IT
Private Cloud,1483.6,1,4.6,2.1,5,Education
Private Cloud,2000.0,1,3.0,2.3,5,IT
Private Cloud,286.0,1,2.3,5.1,2,Medicine
Google Cloud,2000.0,1,5.0,3.5,4,Education
Azure,1182.9,1,3.0,2.3,4,Development
Azure,1912.9,1,3.1,2.3,5,Development
Azure,1246.3,1,3.2,3.5,4,Development
Google Cloud,2000.0,1,4.8,1.5,4,IT
Google Cloud,800.0,1,3.5,2.2,5,IT
Azure,2000.0,1,4.0,2.4,4,Telecom
Azure,314.0,0,3.1,4.9,1,Telecom
Private Cloud,606.0,0,2.9,6.2,3,Bank
Private Cloud,2000.0,1,3.0,1.9,4,Other
AWS,1976.0,1,3.5,3.5,4,Other
Google Cloud,2000.0,1,3.6,3.5,4,Medicine
Google Cloud,238.0,0,3.7,7.2,1,Medicine
Private Cloud,1438.4,1,4.1,2.2,5,Telecom
Private Cloud,819.4,1,3.3,1.7,4,Education
Azure,1607.0,1,3.5,2.5,5,Education
Google Cloud,510.0,1,2.8,6.1,1,Telecom
Private Cloud,367.0,1,2.3,5.6,1,Telecom
Azure,2000.0,1,5.0,3.2,5,IT
Google Cloud,800.0,1,4.5,3.5,5,IT
Azure,1754.6,1,4.1,3.0,4,Development
AWS,2000.0,1,3.8,3.2,5,Other
Private Cloud,2000.0,1,3.0,3.5,4,IT
Google Cloud,1294.0,0,2.0,6.3,3,Bank
Google Cloud,1924.4,1,5.0,1.4,4,Education
AWS,2000.0,1,5.0,3.0,5,Medicine
Google Cloud,2000.0,1,4.3,2.1,4,Telecom
AWS,1911.7,1,4.8,3.5,5,IT
AWS,550.0,1,2.6,6.1,3,IT
Private Cloud,1488.3,1,3.6,2.2,4,Education
Azure,2000.0,1,5.0,3.5,4,Medicine
Private Cloud,953.0,1,2.1,6.6,3,Development
Azure,800.0,1,3.0,2.5,4,Bank
Google Cloud,243.0,0,2.5,5.6,3,Education
Private Cloud,304.0,0,2.3,5.0,1,Education
Azure,1406.6,1,3.0,3.2,4,Telecom
Azure,580.0,0,3.3,6.6,1,Medicine
Azure,800.0,1,4.8,3.1,4,IT
Google Cloud,2000.0,1,3.3,3.5,5,Education
Google Cloud,1364.8,1,4.7,1.9,5,Development
AWS,2000.0,1,4.7,3.5,5,Telecom
Azure,1282.0,1,3.1,3.0,5,Telecom
Azure,1064.4,1,4.9,2.1,4,Education
Google Cloud,1659.7,1,3.5,3.5,5,Education
AWS,2000.0,1,3.0,2.9,5,Medicine
Private Cloud,1222.3,1,3.5,1.9,5,Education
AWS,2000.0,1,5.0,2.2,4,Bank
Azure,919.0,1,3.1,6.7,3,Education
Private Cloud,800.0,1,3.6,2.5,4,Bank
Private Cloud,537.0,0,3.6,6.0,2,Bank
Private Cloud,918.9,1,4.5,2.4,4,Education
Private Cloud,2000.0,1,4.5,2.9,5,IT
AWS,2000.0,1,3.8,3.5,4,Development
AWS,2000.0,1,4.2,2.4,4,Education
Google Cloud,2000.0,1,3.0,3.5,4,Telecom
AWS,1285.9,1,3.6,3.3,4,Medicine
AWS,2000.0,1,4.1,3.3,5,Bank
Private Cloud,669.0,1,3.0,6.3,3,Bank
Azure,2000.0,1,4.9,3.5,5,Bank
Private Cloud,2000.0,1,4.2,3.5,4,Education
Google Cloud,800.0,1,4.6,2.1,4,IT
Google Cloud,2000.0,1,3.5,3.5,5,Medicine
Azure,1713.0,0,3.6,7.2,3,Education
Private Cloud,1034.8,1,4.8,2.6,4,Education
Google Cloud,1844.1,1,4.3,2.7,4,Telecom
Azure,800.0,1,4.8,2.3,4,Medicine
AWS,2000.0,1,4.3,3.5,4,Development
Azure,800.0,1,5.0,1.5,5,Bank
Private Cloud,800.0,1,4.3,3.4,4,Bank
Google Cloud,2000.0,1,4.9,2.5,5,IT
Azure,1780.0,1,3.0,3.5,5,Medicine
AWS,2000.0,1,3.0,2.8,5,Education
Private Cloud,1078.0,1,3.7,7.2,2,IT
AWS,1461.3,1,4.2,1.6,5,Bank
Google Cloud,2000.0,1,3.0,3.5,4,Development
AWS,838.8,1,3.7,3.5,5,Education
Private Cloud,2000.0,1,3.3,3.0,4,IT
Azure,2000.0,1,4.0,1.8,5,IT
AWS,1476.8,1,5.0,2.3,5,Medicine
Google Cloud,2000.0,1,3.0,1.6,4,IT
AWS,1540.1,1,4.6,2.8,4,IT
AWS,2000.0,1,3.6,2.5,4,IT
Azure,2000.0,1,4.8,3.5,5,Education
Azure,1270.0,0,2.1,6.6,3,Bank
Private Cloud,2000.0,1,3.0,3.1,4,IT
Azure,860.6,1,3.0,1.7,5,Medicine
Private Cloud,419.0,0,4.2,7.4,3,IT
Private Cloud,1933.6,1,5.0,2.7,5,Bank
Google Cloud,1115.8,1,3.0,1.5,4,Bank
AWS,1279.6,1,3.6,2.1,4,Medicine
AWS,1256.4,1,5.0,3.0,4,IT
Azure,2000.0,1,3.0,3.5,4,Development
Private Cloud,879.0,1,2.2,7.2,3,Medicine
AWS,2000.0,1,4.7,3.1,5,Education
Azure,2000.0,1,4.9,3.1,4,IT
Azure,2000.0,1,4.7,2.9,5,IT
Azure,1491.3,1,4.4,2.2,4,Development
Azure,2000.0,1,3.0,3.5,5,IT
Azure,1968.0,1,3.6,3.5,5,Telecom
Google Cloud,499.0,0,2.4,7.5,2,Bank
Azure,835.0,1,5.0,2.5,5,IT
Google Cloud,244.0,0,2.4,5.0,3,Education
AWS,1042.0,1,4.6,3.5,5,Development
Azure,800.0,1,4.3,1.7,4,IT
Private Cloud,1679.2,1,3.1,2.6,4,Development
Google Cloud,800.0,1,3.0,2.4,5,Telecom
Private Cloud,2000.0,1,4.8,3.5,4,Development
Azure,800.0,1,4.2,1.5,5,IT
Private Cloud,2000.0,1,4.6,2.9,4,IT
Azure,737.0,0,2.0,5.4,1,Development
Azure,2000.0,1,3.5,1.6,5,Other
Google Cloud,1424.9,1,3.2,3.5,5,Education
Google Cloud,1901.2,1,4.5,2.4,5,Development
Google Cloud,1312.0,1,5.0,1.9,5,IT
AWS,1972.8,1,5.0,3.5,4,IT
AWS,1040.1,1,3.6,2.6,5,IT
Google Cloud,1142.3,1,4.1,3.5,5,IT
Google Cloud,918.0,0,3.2,7.1,2,Other
AWS,800.0,1,4.9,1.4,4,Telecom
Private Cloud,650.0,1,3.7,6.5,1,IT
Google Cloud,800.0,1,3.0,2.0,4,IT
Private Cloud,2000.0,1,4.9,2.0,5,IT
AWS,1551.0,0,2.6,6.9,2,Medicine
Azure,958.0,0,3.1,6.5,2,IT
Azure,1437.4,1,3.0,1.8,4,Development
Google Cloud,800.0,1,4.8,2.8,5,Telecom
Google Cloud,800.0,1,3.0,1.8,5,IT
Private Cloud,604.0,1,3.5,6.1,2,IT
Azure,1163.2,1,4.4,3.4,5,Education
Azure,2000.0,1,3.2,1.8,4,Medicine
Private Cloud,342.0,1,4.2,7.1,3,Other
Google Cloud,1030.0,1,3.0,2.6,4,Telecom
Private Cloud,1263.5,1,3.9,3.0,4,Development
Azure,2000.0,1,3.5,2.4,5,Telecom
Azure,1115.4,1,3.5,2.2,4,Telecom
Azure,2000.0,1,3.0,2.6,4,Telecom
Private Cloud,1400.9,1,3.0,2.3,4,Education
Google Cloud,2000.0,1,3.0,1.5,4,IT
Private Cloud,2000.0,1,3.3,2.6,5,Telecom
Azure,1063.0,0,3.4,7.1,2,Education
Azure,1261.4,1,3.4,2.4,5,Telecom
Azure,2000.0,1,4.3,2.6,4,Education
AWS,800.0,1,3.2,2.3,4,Bank
Google Cloud,1960.0,1,3.2,2.5,4,IT
Private Cloud,2000.0,1,5.0,2.3,4,Other
AWS,2000.0,1,5.0,2.8,5,IT
AWS,2000.0,1,3.0,3.4,4,Telecom
AWS,2000.0,1,3.0,3.5,5,IT
Private Cloud,953.0,1,2.1,6.6,3,IT
Azure,1765.9,1,4.5,2.1,4,IT
Private Cloud,2000.0,1,4.3,1.7,4,Bank
AWS,800.0,1,4.8,1.6,5,IT
AWS,1874.1,1,4.4,3.4,4,Telecom
Google Cloud,944.9,1,4.0,1.9,4,Development
Google Cloud,855.1,1,4.0,2.0,4,Bank
Google Cloud,1291.0,0,3.0,6.8,2,Telecom
Google Cloud,1290.4,1,5.0,1.7,5,Education
Azure,2000.0,1,3.0,2.7,5,Telecom
Google Cloud,2000.0,1,4.6,3.5,4,Bank
Google Cloud,1854.3,1,3.6,2.4,5,Other
Private Cloud,1971.1,1,4.2,3.2,5,Education
Private Cloud,2000.0,1,3.0,3.5,4,Education
Azure,1327.0,1,2.2,7.3,1,IT
Google Cloud,474.0,1,2.0,5.1,3,Bank
Private Cloud,2000.0,1,3.8,3.5,4,IT
Azure,1765.5,1,3.0,2.6,4,IT
Private Cloud,2000.0,1,3.2,3.1,5,IT
Google Cloud,2000.0,1,5.0,3.5,4,Education
Private Cloud,1503.0,1,3.0,3.3,5,Education
Private Cloud,2000.0,1,4.4,3.5,5,Education
Private Cloud,2000.0,1,4.2,3.4,5,Telecom
Google Cloud,2000.0,1,4.7,3.4,5,IT
Azure,2000.0,1,3.0,1.9,5,Bank
Private Cloud,2000.0,1,5.0,3.5,5,Education
Private Cloud,2000.0,1,3.9,1.9,5,Telecom
AWS,2000.0,1,3.0,2.2,4,IT
Google Cloud,658.0,0,2.7,5.7,2,Other
Google Cloud,857.4,1,3.1,3.1,5,Bank
Azure,1364.6,1,3.2,3.5,4,Telecom
AWS,2000.0,1,3.0,3.5,4,Telecom
AWS,1013.0,0,2.1,6.0,2,Other
Private Cloud,2000.0,1,4.7,3.5,5,IT
AWS,800.0,1,3.4,1.7,4,Bank
Google Cloud,1460.2,1,5.0,3.5,5,Education
AWS,1326.0,0,2.6,6.8,2,IT
Azure,1037.2,1,3.8,1.9,5,IT
Azure,341.0,0,3.0,6.5,2,Education
AWS,1287.0,1,2.8,7.4,1,IT
Private Cloud,951.1,1,3.0,2.1,5,Bank
Azure,1718.0,0,2.3,6.6,2,Other
Private Cloud,2000.0,1,5.0,3.1,5,IT
Private Cloud,1392.0,1,3.0,7.4,3,Bank
AWS,1343.0,0,2.1,7.1,2,IT
Google Cloud,1907.1,1,4.6,2.8,4,Education
AWS,1396.0,0,3.9,6.9,1,Development
AWS,1391.0,1,2.2,7.0,1,IT
Azure,1082.5,1,3.0,3.5,4,Development
Private Cloud,1487.5,1,4.0,3.5,5,Development
Google Cloud,1097.9,1,3.7,2.0,4,Medicine
Google Cloud,2000.0,1,5.0,1.7,4,IT
Google Cloud,2000.0,1,4.0,3.5,4,IT
Private Cloud,1499.5,1,3.4,3.5,4,IT
Private Cloud,800.0,1,3.8,2.6,4,IT
Azure,800.0,1,3.8,1.6,4,IT
Azure,1928.0,1,5.0,3.5,4,Education
Private Cloud,479.0,1,3.9,7.1,1,Development
Azure,1395.2,1,5.0,2.8,4,Education
Google Cloud,2000.0,1,4.8,3.5,4,IT
Private Cloud,2000.0,1,3.7,2.4,4,Other
Azure,2000.0,1,4.2,3.5,4,IT
Azure,2000.0,1,3.0,2.0,5,Other
Private Cloud,2000.0,1,3.9,3.5,4,Education
Azure,1675.5,1,5.0,3.5,5,Education
Private Cloud,326.0,0,4.5,7.1,3,Medicine
Private Cloud,216.0,0,2.6,5.6,2,IT
Private Cloud,1572.3,1,3.0,3.5,5,Telecom
Azure,800.0,1,4.7,2.8,5,Telecom
Private Cloud,2000.0,1,4.3,3.5,5,IT
Private Cloud,2000.0,1,5.0,2.6,4,Bank
Private Cloud,2000.0,1,3.0,2.8,4,Medicine
Google Cloud,2000.0,1,4.5,2.0,5,Education
Private Cloud,1638.2,1,5.0,3.5,5,Development
Azure,2000.0,1,3.0,3.5,5,IT
Google Cloud,944.9,1,3.2,3.5,4,Education
AWS,2000.0,1,4.7,3.1,5,Telecom
Google Cloud,800.0,1,4.1,2.7,5,Education
Private Cloud,1485.4,1,4.3,3.5,4,Bank
Azure,1417.7,1,3.0,1.5,4,Education
Google Cloud,2000.0,1,4.4,2.8,4,IT
Azure,800.0,1,3.8,3.3,5,IT
Private Cloud,2000.0,1,3.0,3.5,4,Telecom
Azure,251.0,1,2.1,7.5,3,Education
Google Cloud,2000.0,1,3.6,2.1,5,Education
Private Cloud,785.0,1,2.7,6.2,1,IT
Private Cloud,1221.4,1,3.0,3.5,4,Bank
AWS,1713.7,1,4.1,3.5,4,IT
Google Cloud,273.0,0,2.6,6.0,1,Education
AWS,2000.0,1,3.8,2.6,5,IT
AWS,1920.6,1,4.6,3.5,5,IT
Google Cloud,818.0,1,3.5,7.5,2,Telecom
Azure,1780.7,1,4.2,3.0,4,Bank
AWS,800.0,1,4.6,2.7,4,Medicine
Private Cloud,2000.0,1,3.0,2.6,4,IT
Google Cloud,800.0,1,4.2,2.9,4,Telecom
Private Cloud,778.0,0,3.9,7.1,3,Education
Azure,800.0,1,4.5,2.6,5,Education
AWS,2000.0,1,3.1,3.5,4,Telecom
Azure,285.0,1,4.1,6.1,1,Education
AWS,800.0,1,4.7,2.1,5,IT
Private Cloud,2000.0,1,4.4,3.5,5,Telecom
Private Cloud,1946.0,1,3.3,3.5,5,Education
Google Cloud,874.0,0,2.8,5.7,1,IT
Private Cloud,2000.0,1,5.0,2.2,5,Bank
Google Cloud,1426.0,0,2.5,7.0,2,Bank
AWS,2000.0,1,3.0,2.9,5,Bank
Private Cloud,1209.6,1,4.9,3.5,4,Medicine
Private Cloud,800.0,1,3.0,3.3,5,IT
Google Cloud,2000.0,1,3.0,1.4,5,Education
Private Cloud,454.0,0,2.4,6.7,1,Development
Azure,2000.0,1,4.2,3.3,5,IT
Private Cloud,393.0,0,3.0,6.4,1,Bank
Private Cloud,1020.4,1,4.7,2.3,5,Education
Azure,800.0,1,4.4,1.8,5,IT
Google Cloud,884.9,1,4.8,3.3,4,IT
AWS,1952.6,1,3.2,3.5,5,Education
Private Cloud,230.0,1,3.9,6.6,3,IT
Google Cloud,2000.0,1,3.5,3.0,5,Education
AWS,1786.0,1,3.0,3.5,4,Other
Private Cloud,1394.2,1,4.4,2.2,4,IT
AWS,399.0,0,3.2,6.6,3,Bank
AWS,1711.0,1,3.5,3.2,4,IT
Private Cloud,800.0,1,3.3,3.0,4,IT
Azure,802.0,1,2.7,5.9,3,Bank
Google Cloud,2000.0,1,5.0,1.8,5,IT
Google Cloud,1703.6,1,3.0,3.5,4,IT
Google Cloud,1481.4,1,4.1,3.5,4,Bank
Google Cloud,829.0,0,2.1,5.7,1,IT
AWS,850.0,0,2.8,5.8,2,IT
Azure,1371.9,1,3.7,2.1,5,IT
Google Cloud,800.0,1,3.0,1.8,5,Other
Azure,2000.0,1,3.0,2.6,5,Development
Google Cloud,2000.0,1,3.0,3.4,5,IT
Azure,2000.0,1,4.9,3.5,5,IT
Private Cloud,615.0,1,3.5,7.2,3,IT
AWS,462.0,0,2.7,5.7,1,IT
Private Cloud,254.0,0,2.7,7.2,3,Education
AWS,997.0,0,2.2,6.3,2,Development
Google Cloud,400.0,0,3.7,7.0,3,Education
AWS,627.0,0,3.3,6.7,3,Development
Private Cloud,800.0,1,3.0,2.8,5,Education
AWS,1796.1,1,5.0,2.8,5,Medicine
Private Cloud,898.0,1,3.2,2.4,5,IT
Google Cloud,800.0,1,3.0,1.9,5,Bank
Private Cloud,1612.1,1,5.0,3.5,5,Education
AWS,308.0,0,4.0,6.4,1,IT
Google Cloud,800.0,1,3.0,2.3,5,Telecom
Google Cloud,1654.8,1,3.2,2.4,4,Medicine
Google Cloud,906.2,1,3.0,3.5,5,IT
Google Cloud,441.0,1,3.8,5.8,1,IT
AWS,365.0,0,2.8,5.9,3,Medicine
Azure,929.4,1,4.8,2.2,5,Development
AWS,2000.0,1,4.2,2.3,4,Development
AWS,1967.6,1,4.2,1.9,5,Education
Google Cloud,248.0,0,2.8,6.7,3,Medicine
AWS,1348.4,1,3.0,3.2,5,IT
Google Cloud,1660.0,0,3.1,7.0,1,Development
Google Cloud,619.0,0,3.2,7.5,1,Bank
Google Cloud,1920.9,1,5.0,3.5,4,IT
Azure,1444.2,1,3.6,3.5,4,IT
Azure,930.0,1,4.0,7.4,2,IT
Private Cloud,1975.5,1,3.8,2.9,5,Telecom
Private Cloud,2000.0,1,4.5,3.5,4,Development
Google Cloud,201.0,1,4.5,5.7,2,Medicine
AWS,800.0,1,5.0,2.0,4,IT
Private Cloud,324.0,0,2.3,7.5,2,IT
Google Cloud,2000.0,1,4.2,3.0,4,Medicine
Google Cloud,2000.0,1,4.0,3.5,5,Education
Private Cloud,800.0,1,3.0,2.6,4,Education
Google Cloud,2000.0,1,5.0,2.1,5,Education
Private Cloud,800.0,1,3.7,2.6,4,Telecom
Private Cloud,1417.2,1,4.5,1.4,5,Telecom
Azure,1213.9,1,3.0,2.6,5,Education
Private Cloud,343.0,0,2.7,6.5,2,Education
Google Cloud,853.0,0,4.2,7.0,3,Medicine
AWS,1035.4,1,3.6,2.7,4,IT
Private Cloud,1197.2,1,5.0,1.7,4,Education
Google Cloud,800.0,1,3.0,3.4,4,IT
Azure,1837.9,1,4.2,3.5,4,IT
Private Cloud,2000.0,1,4.1,3.5,5,Education
Azure,1895.9,1,5.0,3.0,5,Bank
AWS,1279.6,1,4.5,1.7,5,Bank
Private Cloud,2000.0,1,3.0,2.3,4,Bank
AWS,1499.9,1,4.7,3.5,5,Development
Azure,1557.5,1,4.0,3.5,5,Other
AWS,1343.0,0,2.7,7.4,2,IT
Private Cloud,2000.0,1,5.0,1.9,5,Development
Azure,2000.0,1,4.9,1.5,5,Medicine
Azure,201.0,0,2.8,6.6,1,Telecom
Private Cloud,1961.1,1,4.6,3.5,4,Telecom
Azure,1694.5,1,3.9,1.9,5,Other
AWS,2000.0,1,4.8,1.7,5,IT
Private Cloud,2000.0,1,3.7,2.3,4,Other
AWS,383.0,0,3.0,5.0,3,Education
Google Cloud,944.0,0,4.1,6.2,1,Education
Google Cloud,800.0,1,3.6,2.5,5,Bank
Google Cloud,658.0,1,2.1,6.7,2,Development
Private Cloud,1514.0,1,4.4,2.5,4,Development
Private Cloud,1459.2,1,3.2,3.5,5,Education
AWS,2000.0,1,3.0,3.5,5,Education
Azure,1862.7,1,3.0,3.0,4,IT
Azure,2000.0,1,4.0,3.5,5,IT
Azure,321.0,0,3.9,5.9,2,Education
AWS,1464.4,1,4.0,2.6,5,Education
Google Cloud,800.0,1,3.9,2.4,5,IT
Private Cloud,1753.0,0,2.2,7.3,3,Bank
Azure,800.0,1,3.8,2.5,4,Medicine
Private Cloud,1682.7,1,3.4,3.5,4,Telecom
AWS,2000.0,1,3.8,3.5,5,Medicine
Private Cloud,2000.0,1,4.3,2.5,5,Education
Private Cloud,2000.0,1,4.4,3.5,4,Medicine
Azure,800.0,1,4.9,2.3,5,IT
Azure,1129.0,0,2.6,6.1,1,Bank
Google Cloud,1231.1,1,5.0,3.5,5,IT
Google Cloud,2000.0,1,4.8,2.1,5,IT
AWS,2000.0,1,3.2,3.0,5,Bank
Azure,2000.0,1,5.0,1.4,4,IT
Azure,873.0,1,2.4,6.8,3,Education
AWS,800.0,1,3.1,2.4,5,Education
Azure,1295.0,0,3.7,6.5,2,IT
Google Cloud,907.4,1,4.7,2.9,5,Bank
AWS,754.0,1,4.2,7.2,3,Education
Azure,2000.0,1,5.0,3.5,4,IT
Azure,800.0,1,3.2,1.5,5,Education
AWS,1545.0,0,4.0,7.2,3,Bank
AWS,1741.9,1,3.8,3.5,4,Education
Azure,2000.0,1,4.3,3.5,4,Bank
AWS,800.0,1,3.0,1.8,4,Bank
Azure,273.0,1,4.4,6.5,1,Education
Azure,1489.6,1,3.0,3.5,5,Development
Private Cloud,1820.0,1,3.0,3.5,5,IT
Azure,1584.3,1,4.3,3.1,5,Bank
Private Cloud,1042.6,1,5.0,3.5,4,Development
AWS,800.0,1,3.0,2.3,5,Other
Azure,304.0,1,4.4,5.9,3,IT
Azure,2000.0,1,4.0,1.9,4,Bank
Azure,496.0,1,3.3,6.3,1,IT
Google Cloud,800.0,1,5.0,3.3,4,Development
Google Cloud,1136.9,1,5.0,3.5,5,Telecom
Google Cloud,324.0,0,2.6,7.1,1,IT
Azure,972.1,1,5.0,2.2,4,IT
Google Cloud,2000.0,1,4.1,2.1,4,Telecom
Private Cloud,1288.9,1,3.7,3.2,4,Education
AWS,2000.0,1,3.7,2.9,5,IT
Private Cloud,2000.0,1,3.2,2.5,4,Medicine
Private Cloud,2000.0,1,3.6,2.1,4,Medicine
Azure,800.0,1,3.5,3.0,5,Education
Private Cloud,800.0,1,4.8,2.3,4,Other
AWS,2000.0,1,3.0,3.3,4,IT
AWS,1385.0,1,3.0,2.5,5,Medicine
Private Cloud,2000.0,1,5.0,3.1,5,Bank
AWS,1160.0,0,2.5,6.9,3,Telecom
Google Cloud,1513.4,1,3.0,2.7,5,IT
AWS,2000.0,1,5.0,3.5,4,Medicine
Google Cloud,1075.8,1,3.0,3.3,5,Bank
Google Cloud,2000.0,1,3.5,3.2,5,Development
Azure,2000.0,1,3.0,3.5,4,Bank
Google Cloud,2000.0,1,4.2,2.9,5,Development
Azure,800.0,1,3.6,2.8,4,Bank
Azure,2000.0,1,3.0,2.5,4,Bank
Azure,882.0,0,4.2,6.8,3,Education
Private Cloud,2000.0,1,5.0,3.5,5,Education
Azure,362.0,0,2.6,5.2,1,Education
Private Cloud,2000.0,1,3.7,2.1,5,Medicine
AWS,2000.0,1,3.0,2.8,5,IT
Google Cloud,532.0,1,2.5,7.1,3,Telecom
AWS,1162.1,1,4.5,2.7,4,Education
Private Cloud,800.0,1,4.6,3.5,5,Bank
AWS,503.0,0,4.3,6.8,2,Education
Private Cloud,520.0,0,2.8,5.4,3,Development
Google Cloud,2000.0,1,3.0,3.3,4,IT
Private Cloud,2000.0,1,3.6,3.5,4,Medicine
Azure,1200.0,1,2.7,7.2,2,Bank
AWS,2000.0,1,3.0,3.5,5,Development
AWS,1783.6,1,3.8,2.1,4,Bank
AWS,918.1,1,3.0,3.5,5,IT
Google Cloud,478.0,0,3.7,5.9,1,IT
Google Cloud,2000.0,1,3.0,3.3,4,Education
AWS,235.0,0,4.5,6.9,3,Telecom
Private Cloud,1244.4,1,3.0,3.5,5,Bank
Private Cloud,1371.0,1,5.0,3.5,5,Bank
AWS,1209.0,1,4.5,3.2,5,Bank
AWS,1772.7,1,4.2,2.0,5,Telecom
Google Cloud,800.0,1,4.0,3.0,5,IT
Azure,2000.0,1,3.0,1.9,4,IT
Google Cloud,2000.0,1,3.4,3.5,5,IT
Private Cloud,800.0,1,4.7,3.2,4,IT
Azure,1217.0,1,2.1,7.5,2,IT
Private Cloud,1738.6,1,4.1,2.1,5,Education
Private Cloud,1805.3,1,3.9,3.5,5,IT
Azure,800.0,1,4.6,3.4,5,IT
Azure,1727.8,1,3.3,3.5,5,Bank
AWS,1457.1,1,3.0,2.7,4,Other
Azure,817.9,1,5.0,3.5,4,Education
Private Cloud,636.0,1,2.2,6.9,1,Medicine
Private Cloud,1351.4,1,3.1,1.9,4,Bank
Azure,1593.0,0,3.6,7.1,2,IT
Google Cloud,800.0,1,3.6,3.4,4,IT
AWS,1125.9,1,3.9,3.1,5,Development
AWS,800.0,1,4.6,3.5,4,IT
AWS,2000.0,1,4.4,3.3,5,Development
AWS,2000.0,1,3.0,3.5,5,Education
Private Cloud,1064.0,0,3.3,6.5,1,Development
AWS,1528.3,1,4.3,3.5,5,Development
Azure,2000.0,1,3.6,3.3,4,Bank
Azure,762.0,0,4.2,6.2,3,Bank
Google Cloud,1913.7,1,5.0,2.4,5,IT
Azure,877.2,1,3.7,3.5,4,IT
Azure,800.0,1,4.4,3.4,4,Medicine
Google Cloud,870.0,1,2.0,7.3,1,Bank
Google Cloud,2000.0,1,3.2,3.4,5,Education
Private Cloud,825.8,1,5.0,2.4,5,IT
Azure,1465.2,1,4.7,3.5,4,Medicine
Azure,1006.0,1,5.0,3.5,5,Education
Private Cloud,1804.9,1,3.2,2.2,5,Medicine
Private Cloud,2000.0,1,3.5,3.5,4,Bank
AWS,1360.0,1,5.0,3.5,5,Bank
Azure,1260.9,1,3.3,2.3,4,Telecom
Private Cloud,1395.2,1,3.8,3.0,4,Education
Azure,1397.0,0,2.4,6.9,1,Development
AWS,2000.0,1,4.9,3.5,5,Education
Google Cloud,1426.0,0,2.5,7.0,1,Development
Private Cloud,2000.0,1,5.0,2.6,5,Education
AWS,2000.0,1,3.3,3.5,4,Telecom
AWS,2000.0,1,5.0,2.2,5,Telecom
AWS,2000.0,1,3.5,2.9,5,Development
Azure,959.0,1,2.6,6.3,1,Bank
Azure,465.0,0,3.5,5.7,1,IT
Azure,1107.0,1,3.5,7.1,1,IT
AWS,845.0,0,2.8,5.5,2,IT
Private Cloud,815.8,1,4.0,2.1,4,Telecom
Azure,368.0,1,4.3,6.7,1,Medicine
Azure,2000.0,1,4.9,3.5,5,Medicine
Azure,1788.6,1,4.0,3.5,5,Medicine
Private Cloud,2000.0,1,5.0,3.4,4,Education
Private Cloud,2000.0,1,3.4,2.6,4,IT
Azure,2000.0,1,4.4,2.3,4,Education
AWS,800.0,1,3.1,2.8,4,Education
Azure,2000.0,1,5.0,3.5,5,Education
Azure,1476.0,0,4.4,7.1,1,IT
Private Cloud,1416.0,1,3.0,3.5,5,IT
Azure,865.0,1,3.0,7.1,3,Telecom
Azure,1966.4,1,5.0,3.5,5,IT
Private Cloud,2000.0,1,3.0,2.4,5,Development
AWS,1269.0,0,3.0,6.3,1,Telecom
Azure,1709.7,1,3.0,3.3,5,Other
Private Cloud,834.0,1,3.9,1.6,5,IT
Private Cloud,479.0,0,2.0,5.4,3,Medicine
Google Cloud,818.5,1,4.2,3.5,4,IT
Azure,550.0,1,3.2,6.6,1,IT
Google Cloud,2000.0,1,4.9,3.5,4,Development
AWS,1551.0,0,2.6,6.9,2,Telecom
Azure,1752.0,1,3.0,3.5,4,IT
Azure,2000.0,1,3.6,3.5,5,Telecom
Private Cloud,2000.0,1,3.7,2.9,4,IT
Google Cloud,800.0,1,5.0,2.2,4,Bank
Google Cloud,2000.0,1,3.0,2.6,4,Education
Azure,1141.0,0,2.1,5.7,3,Education
Azure,1929.6,1,4.7,3.0,4,Bank
AWS,2000.0,1,3.0,2.7,4,Education
Google Cloud,1244.0,0,2.3,6.8,1,Education
Google Cloud,1702.2,1,4.3,3.5,4,Education
Google Cloud,1964.6,1,3.1,1.9,4,Telecom
AWS,2000.0,1,5.0,3.5,4,Bank
Private Cloud,2000.0,1,3.0,2.5,4,IT
Google Cloud,2000.0,1,3.0,3.5,5,Bank
Azure,1039.6,1,3.0,3.0,5,Bank
Private Cloud,1220.8,1,5.0,1.7,4,IT
Azure,2000.0,1,3.7,2.5,5,Medicine
Azure,1360.3,1,4.6,2.3,4,Other
Azure,2000.0,1,3.0,3.5,4,Development
Azure,353.0,0,2.2,6.5,1,IT
Google Cloud,2000.0,1,3.8,3.3,4,Bank
Azure,840.1,1,3.0,3.5,5,IT
Azure,1315.4,1,5.0,1.7,5,Other
Google Cloud,1252.0,1,2.6,7.1,1,IT
Azure,800.0,1,3.3,3.5,4,Development
Google Cloud,800.0,1,3.8,2.3,4,IT
Google Cloud,2000.0,1,3.0,3.5,5,Telecom
Google Cloud,800.0,1,4.4,2.7,4,Bank
Azure,2000.0,1,4.4,3.0,4,Bank
AWS,1428.5,1,4.0,1.7,4,Education
Private Cloud,2000.0,1,3.0,2.8,5,Telecom
Azure,2000.0,1,3.0,3.5,5,Other
